step,smoothed_critic_loss,smoothed_actor_loss
31300,87.88888121123361,-49.65529319083337
31400,86.25070061305962,-49.84366913597182
31500,89.7283188281673,-49.84162902832031
31600,90.3688910928103,-49.91492084465405
31700,100.06727159141315,-49.76301635137879
31800,84.99363443875077,-49.94055111573474
31900,92.76925329170605,-49.741679503185914
32000,99.32176825079587,-49.721755528213954
32100,84.78551713546904,-49.77856679482035
32200,91.68102550034476,-49.72839963554156
32300,81.25096717683395,-49.88719011061262
32400,93.16414617783953,-49.74910498137521
32500,86.10069586026786,-49.795799179832535
32600,82.38410730173092,-49.93902399044226
32700,93.12089230754587,-49.81320534130134
32800,95.36778729032763,-49.77055268240447
32900,88.52132584789011,-49.77322176187345
33000,87.52860759272434,-49.868043276343016
33100,88.65200992621998,-49.89319882534518
33200,90.4157034005269,-49.881624202917116
33300,97.46569029175409,-49.691503468126356
33400,96.45497809778345,-49.620809309553394
33500,89.29822105464369,-49.804829474722986
33600,87.54015851256871,-49.753841702300726
33700,87.99266442686024,-49.714991730038484
33800,95.17296674700067,-49.66345494336421
33900,91.8955754478379,-49.71586310509408
34000,81.9705858443043,-49.68425992455813
34100,88.00264452471592,-49.54300882320593
34200,86.57756428671355,-49.62630908323987
34300,98.2747513917413,-49.35696819041035
34400,92.41961581636183,-49.436956726678524
34500,85.25103770624293,-49.470330266669244
34600,78.40004846365144,-49.64166233327129
34700,92.72561323524701,-49.403589116464744
34800,85.84746397839915,-49.42168124359433
34900,86.63135102715823,-49.52116329835193
35000,88.55757845982467,-49.400758308939416
35100,83.53404875084905,-49.30215000870204
35200,96.15619104215415,-49.21386205087794
35300,88.3531728687853,-49.10082818966101
35400,89.05506119397607,-49.13866265929571
35500,75.75598236121753,-48.96236495216294
35600,87.27984245224755,-48.768330451285486
35700,80.52597123797577,-48.81610005444819
35800,86.38131419974978,-48.626606138625945
35900,96.69044917172725,-48.42931826752011
36000,84.41745564253023,-48.437936046335956
36100,82.45694124816669,-48.31860853893922
36200,77.81630394718435,-48.32461211704972
36300,80.81914579042113,-48.24242778815845
36400,81.18544813666013,-48.14388335577332
36500,83.13598584892726,-48.15724986614567
36600,78.03891587021327,-48.069212771878384
36700,83.02394338173441,-47.89175792731861
36800,87.80431766321163,-47.854074950265414
36900,88.01228907556818,-47.774234394035716
37000,81.83213223561202,-47.672337560370416
37100,77.6050594065449,-47.71420850848207
37200,81.93366124842427,-47.65591577964254
37300,83.21412560019162,-47.53571262926158
37400,81.31597178525264,-47.52866846972173
37500,79.9626392869666,-47.38465352577738
37600,77.86109957600584,-47.357102082507446
37700,79.15665494805515,-47.271851190245975
37800,89.86760122469155,-47.0421412628476
37900,73.73111370766517,-47.244003446975555
38000,74.1041584911913,-47.253196905154994
38100,84.73185268723138,-47.12341535209429
38200,79.76037210049016,-47.13552909322304
38300,74.6341627753607,-47.090400167030865
38400,79.54042998162826,-47.167667275608174
38500,76.3429483375927,-47.11745041195709
38600,77.99314235224583,-47.13062021991994
38700,76.07341072819021,-47.20981480815623
38800,75.93144449385086,-47.09144146607654
38900,78.3807376941832,-47.1081016087296
39000,75.12667852817195,-47.15441199576501
39100,75.68410413099987,-47.10056542878104
39200,78.46935316123584,-47.08209889478022
39300,77.29942845826102,-47.08897566087175
39400,86.5052795905878,-46.978634182769476
39500,80.36850281281046,-47.007909982511315
39600,80.97258393127139,-47.049180361303954
39700,72.81054238517686,-47.241286778213954
39800,78.12946907600553,-47.25274499572149
39900,84.84190992317578,-47.148164730260866
40000,91.36954798084675,-46.95644110500223
40100,81.63841969423954,-47.05510881631681
40200,81.00927611152724,-47.00923372023176
40300,80.23081557113345,-47.00605528425462
40400,79.64501419397864,-46.924240829921004
40500,82.14872120394566,-46.83208091660301
40600,79.03832867594049,-46.7499469341618
40700,79.4422706637052,-46.73495657137125
40800,79.31092857134225,-46.730132754486384
40900,81.31739611200767,-46.55015820795947
41000,70.53966210620239,-46.625708853844365
41100,82.55156672827088,-46.4733309226461
41200,84.13610903579409,-46.42740306287709
41300,86.69224796908917,-46.30571184063902
41400,75.90777496772237,-46.41377681316715
41500,84.8326019013282,-46.29880897597511
41600,74.1338757288338,-46.35904923996123
41700,79.4442374045306,-46.29813834464196
41800,84.35422835019556,-46.16013528804968
41900,78.88788183136742,-46.26353756744083
42000,81.03486270243579,-46.18096700989374
42100,78.08079080770511,-46.30498780354415
42200,69.55408515080367,-46.204037468032084
42300,86.77288412811733,-46.042578328954114
42400,82.8307649971235,-45.99580409739277
42500,65.69868181011465,-46.23811933309725
42600,85.02394547320829,-45.93667511892791
42700,71.64681925631986,-46.12630874331635
42800,78.73915653417606,-46.07785079502823
42900,72.36226313893158,-46.03677628772093
43000,80.84747400142179,-45.993342900040126
43100,76.22929848774825,-45.991547386244974
43200,81.0664429759035,-45.89688276536394
43300,78.21278067390517,-45.812699988336846
43400,90.31524089303348,-45.702335433204574
43500,75.79658085756962,-45.7509334299824
43600,75.24465857874048,-45.769486720019046
43700,74.81065513828013,-45.730291800923865
43800,73.19371808165371,-45.733957385072614
43900,76.38369620200432,-45.691061983014094
44000,74.23478328591526,-45.69169869753394
44100,77.04911672006739,-45.670429871814086
44200,78.81515050170445,-45.573707089565765
44300,75.34287067923215,-45.63438034057617
44400,75.10973220060367,-45.67710468556621
44500,73.18886948812126,-45.53787858415358
44600,75.7092577278024,-45.56303114938264
44700,75.4836909841783,-45.44122246468421
44800,76.9831896772479,-45.34400720879583
44900,82.18325877425694,-45.29082228405641
45000,68.08349095476736,-45.461209816507775
45100,72.8935537904796,-45.44954790927396
45200,74.34812558995615,-45.4117746636419
45300,82.01400647305026,-45.26128024866085
45400,75.62461528683653,-45.30109666125609
45500,76.57425277067883,-45.307363793401436
45600,76.44911916185133,-45.338542787155305
45700,77.58674023411062,-45.22671746735526
45800,78.68146686034628,-45.19995653511274
45900,71.65741708727167,-45.23631158205542
46000,78.86021386986911,-45.159555340757464
46100,77.8889144104306,-45.10895368368319
46200,78.83361800354307,-45.06247801827912
46300,70.84637388380447,-45.226144998380455
46400,78.46561055608315,-45.128939298119874
46500,75.70559903890779,-45.17376935600054
46600,72.82470785981357,-45.289658876928954
46700,73.13887231420763,-45.34184155605807
46800,73.83957962234422,-45.38133126438254
46900,77.23020745740078,-45.373812344994874
47000,72.19647225767079,-45.482944148601874
47100,79.69766824552329,-45.49138433626383
47200,71.12016216599115,-45.62851023910069
47300,80.22092314757923,-45.65394611169796
47400,74.36784988110608,-45.69891818207089
47500,79.48376644719946,-45.74083078969823
47600,66.43633324320953,-45.96649657145585
47700,78.11969262302512,-45.887679185017504
47800,84.71363284328196,-45.882599670108
47900,76.41029412203495,-45.90627519210967
48000,82.84410276507387,-45.76986849189985
48100,72.82522324524304,-45.86229754910611
48200,82.348772426643,-45.799149881495104
48300,75.46646041445213,-45.83324496580823
48400,73.48598130622713,-45.838837425307474
48500,75.11565537972025,-45.78244675740157
48600,74.1114365794871,-45.81265073719591
48700,74.97227610219824,-45.8506806250846
48800,77.41292704213964,-45.767069486108156
48900,75.7012746074412,-45.695417800752246
49000,72.72848609178374,-45.67785708739026
49100,75.10061295197742,-45.645254305093594
49200,67.3304294831682,-45.690616229973216
49300,75.94801692679377,-45.615574751750074
49400,77.23429589460392,-45.593894958496094
49500,67.1674609679987,-45.70816799201587
49600,68.16626569540193,-45.79682446470355
49700,64.91396803430992,-45.65406799316406
49800,77.53640033703039,-45.41558781236705
49900,71.58403351991484,-45.49161438894744
50000,81.73733541753032,-45.33011929351505
50100,75.20639902766388,-45.306400941150024
50200,77.15518956609291,-45.29777088731822
50300,71.13821024941926,-45.4587466173833
50400,70.14166817806735,-45.52600456464408
50500,76.48978712063024,-45.47363753365998
50600,81.64232758012149,-45.34850942026271
50700,81.43248145887168,-45.14673040408899
50800,72.35638059956013,-45.42110937892801
50900,69.91892405783776,-45.36278326204508
51000,70.73618587644974,-45.326815652375174
51100,70.46648850299344,-45.35328251300472
51200,79.25418041720249,-45.130338310015084
51300,76.97655751445505,-45.092304003120645
51400,68.49912922217113,-45.14552443098314
51500,74.42302718493018,-45.0712320686567
51600,78.22288570781745,-44.92453339076278
51700,77.14302131917216,-44.87915246793539
51800,76.04831890540548,-44.766498527904545
51900,75.10252845169293,-44.92805571603303
52000,67.59826860333433,-44.808011461012434
52100,81.29793450855973,-44.70594062427483
52200,74.7916046345588,-44.84258912341429
52300,75.31790309377236,-44.84167484245678
52400,69.90163792477976,-44.939216009461056
52500,63.99516846165799,-45.06118589344591
52600,75.66036836699683,-44.932350347537806
52700,72.28037180050765,-44.98467179100112
52800,75.72698053038947,-44.95904692092744
52900,76.45748275341374,-44.831409756499944
53000,73.51303057151266,-44.89231366450244
53100,72.09117240952973,-44.93992992438892
53200,77.5614411146334,-44.81957018257368
53300,75.96499608530857,-44.68459459814695
53400,82.0538495601994,-44.651571217149794
53500,69.15665428473217,-44.671465278852104
53600,67.62579420297453,-44.677324691621386
53700,75.58562817195855,-44.693818913828025
53800,77.9590863190075,-44.52796241080407
53900,73.85129227968726,-44.48128097836334
54000,71.85957412908573,-44.40793220595558
54100,76.20861547064074,-44.28267004938409
54200,70.35503869953722,-44.24912224193611
54300,76.23766277804233,-44.10922286534073
54400,69.65530997219652,-44.163249327404664
54500,70.13700915799282,-44.06933359580465
54600,76.89303991346075,-43.93061001466052
54700,68.56193580013691,-43.98060970495243
54800,70.0396459409506,-44.01569064300839
54900,73.51629690132519,-43.95988615432588
55000,76.81826088216044,-43.984339308030535
55100,79.0831464588052,-43.93915508761264
55200,65.57279020016736,-44.09679235326182
55300,75.27324463589356,-44.01736046064018
55400,74.54567815997812,-43.84656928789498
55500,66.29849667124229,-43.89557477743319
55600,69.24703800088108,-43.77296134268884
55700,76.41515913576183,-43.690277401763616
55800,69.7383342096121,-43.74194173529597
55900,69.85174044051973,-43.63962641800984
56000,74.3414077876818,-43.49777859980517
56100,72.35387816287503,-43.44041635494421
56200,70.83479276506027,-43.470176054699586
56300,70.5338750145223,-43.419889468957884
56400,73.45546990573996,-43.24289151937655
56500,73.90902088420226,-43.28002691741037
56600,62.22722750843161,-43.333489181971785
56700,63.87312539733282,-43.283180501201365
56800,71.40107675354079,-43.228349402399346
56900,65.57404828779768,-43.26011763468827
57000,68.58599087743475,-43.22467573562471
57100,65.65858926395379,-43.176368788917465
57200,74.51538163836639,-43.09109376208617
57300,71.74629142260787,-43.11293241293124
57400,67.68780547321433,-43.145814725668124
57500,70.41711879248666,-43.13912793905428
57600,68.857727692859,-43.18363590051632
57700,75.34886946536527,-43.06224467966816
57800,60.66892796223706,-43.29969795151512
57900,67.479727032161,-43.177665672679936
58000,74.54974481610968,-43.15110733485458
58100,67.37538170578456,-43.250351480918354
58200,72.7571664611892,-43.278005958783744
58300,76.03890406967389,-43.117096702651224
58400,65.56372213363647,-43.193752817588276
58500,71.87614177477242,-43.149131510517385
58600,66.54412856904587,-43.124868940598894
58700,63.79038790901109,-43.28403352038695
58800,73.64033406559784,-43.11287760970616
58900,63.743503669701,-43.17898922155399
59000,70.17830322992684,-43.10269346331606
59100,63.343518113145734,-43.225935190030846
59200,61.86956546802332,-43.23691936530689
59300,63.084640890064804,-43.32564151877224
59400,67.71790809206443,-43.27752202100093
59500,64.1188715802561,-43.29919437370678
59600,78.13157679774973,-43.175148841178064
59700,64.20522506402271,-43.31596027034344
59800,65.18332180882445,-43.31793813422175
59900,65.85543837877783,-43.33206546896755
60000,65.32355011571752,-43.37626300471844
60100,70.81504369490217,-43.132362932261856
60200,67.22786913295784,-43.14970341295299
60300,69.06597769378436,-43.21222735867642
60400,71.99396441242483,-43.137910710703025
60500,67.55522059922171,-43.1081702355111
60600,63.90743331153794,-43.18240688814975
60700,71.7982135149512,-43.032970050774
60800,68.69961429586505,-43.08327960023786
60900,68.00106198008697,-42.93421146657207
61000,59.53287676301333,-43.08896746493802
61100,69.5708840365457,-42.931463562616024
61200,64.93946765200927,-43.07649952350277
61300,67.70956219540965,-43.02783909410533
61400,69.8996258183281,-42.938331113003265
61500,68.6795830561383,-42.96453861198803
61600,68.22335488017242,-42.93559805237421
61700,68.64339557024512,-42.878237356053724
61800,71.74618370698231,-42.828784111702795
61900,64.68232053813368,-43.02054214477539
62000,63.75049657868867,-42.95528744234897
62100,74.2184024187598,-42.79379306453289
62200,66.698512282702,-42.933890389924
62300,62.07325671923043,-42.99842483218354
62400,67.93794230187294,-42.971906303179146
62500,67.77576793538462,-42.928805322930366
62600,66.71574162020542,-42.93971796319036
62700,67.73304075769859,-42.98717989779935
62800,70.81107087182527,-42.91801577275342
62900,66.07493008009278,-43.00397499008934
63000,65.81948783846185,-43.02992422273844
63100,71.98862157953847,-42.943156667275005
63200,74.05485976332486,-42.833211388918436
63300,71.79623097240335,-42.84743431771155
63400,62.052685544042305,-42.97428097111164
63500,64.34395705355276,-42.98010737353032
63600,65.36060534609426,-42.98853657033184
63700,71.5765179714354,-42.89505439229531
63800,67.5718939516804,-42.85998206563515
63900,69.16223311424255,-42.955467450736776
64000,70.13624998602536,-42.90889845744218
64100,71.68611442216552,-42.838859898028986
64200,65.42340055314621,-42.892763723241224
64300,62.570675602053655,-42.996585166100225
64400,67.92647239949443,-42.84740549975103
64500,64.89539260439354,-42.8591998638493
64600,68.93372755003448,-42.769546810943304
64700,68.7003987165961,-42.79095239922552
64800,67.67827615643492,-42.83554054486869
64900,70.78920115574752,-42.743330285100654
65000,71.84211457365811,-42.68711414903697
65100,65.6359904449765,-42.70229721069336
65200,67.9106934330251,-42.73917562654703
65300,70.04960860356246,-42.682262987193496
65400,62.83737840982947,-42.7411949988639
65500,66.22269955720051,-42.75591606668907
65600,62.41226556749627,-42.82973729501857
65700,69.70654395547244,-42.67906596873066
65800,71.77692127227783,-42.583027339217686
65900,74.34846773714122,-42.52332645831722
66000,64.21464197942527,-42.64011492587552
66100,62.97434169939249,-42.694377370400005
66200,67.6057315203223,-42.64185106636274
66300,67.24119907794612,-42.64742445237566
66400,66.9546181471041,-42.54620659705436
66500,67.58453934263476,-42.64781736619402
66600,61.90156028766443,-42.712358380308245
66700,68.04212225073636,-42.69969350984781
66800,62.72168477691046,-42.75684885459371
66900,72.21245814077925,-42.672520476992766
67000,69.04926509668331,-42.60204039469804
67100,69.81829400581888,-42.62861553985294
67200,71.10340745378248,-42.594958314801204
67300,63.602174987887395,-42.718584041784304
67400,65.92667925003731,-42.67209640351852
67500,64.13999292165926,-42.67909897908126
67600,63.35546690874761,-42.780210551649034
67700,68.24782578543861,-42.72799304924389
67800,74.97082048359484,-42.57642515579072
67900,64.93255311191672,-42.727303608809365
68000,72.04580000131438,-42.58130279389938
68100,70.20262354907423,-42.55031525262512
68200,64.0828807637243,-42.70989227294922
68300,68.88701462037493,-42.61474390313177
68400,73.14565694214093,-42.57005959690207
68500,60.283352410439214,-42.71600500427851
68600,60.12474576789554,-42.78138291009582
68700,65.13568934827748,-42.80767844927193
68800,67.11752107827971,-42.73788270855894
68900,68.23988679848095,-42.80534834908967
69000,67.88709032653583,-42.7409405472255
69100,67.58595453394521,-42.76971828347386
69200,71.00836457592426,-42.79575302577255
69300,68.74602883877141,-42.8625101901517
69400,68.2441043712125,-42.84573511558004
69500,64.33667511515098,-42.92343237848565
69600,67.79504548913181,-42.981053456221474
69700,68.43243303629431,-42.898495400306025
