step,smoothed_critic_loss,smoothed_actor_loss
21000,101.01219181023022,-53.873042682609935
21100,108.84895705232526,-53.8032556666006
21200,103.07910115175908,-53.833309853431025
21300,109.58441796869334,-53.77945203120166
21400,104.62877748744323,-54.0172331026285
21500,114.89970785556453,-53.94992080537399
21600,100.81332668691579,-54.160439292983256
21700,114.98667316153498,-54.03176989413724
21800,113.85695891333098,-54.09650972574064
21900,99.85889158626594,-54.221646072840926
22000,104.41698212198692,-54.20209710904867
22100,102.38779461737907,-54.18893866963906
22200,109.08200010922876,-54.17542153537863
22300,108.6203069167562,-54.048680711500715
22400,108.63820745449254,-54.07271081150168
22500,112.65565866054875,-53.92980035460821
22600,107.71296674426239,-54.00169686043616
22700,102.8062507704933,-53.927995209646696
22800,97.90840257276403,-53.94169930184241
22900,106.34763015142762,-53.950987409837175
23000,104.23741358577615,-53.84357369300162
23100,113.63295035787148,-53.74412755682917
23200,97.13917230379464,-53.8689347446555
23300,111.86960290682198,-53.67142225964235
23400,112.88461304655169,-53.617178133218594
23500,113.68819298602567,-53.57778243263169
23600,105.74980046017335,-53.58641705654635
23700,109.01301989933052,-53.651890971873065
23800,113.37966027118192,-53.57835569476137
23900,103.43715690386178,-53.58695466447585
24000,103.96310496094203,-53.61088237195912
24100,104.47754542190249,-53.52935953423528
24200,111.39169771364419,-53.44425122100528
24300,105.04282022702812,-53.40297219304755
24400,100.59989975938703,-53.49190683648138
24500,110.87209139011874,-53.290498601328025
24600,101.68714572179435,-53.34478208334139
24700,99.79539591723149,-53.44327235457921
24800,97.80684315804207,-53.459476659793665
24900,105.46230809523327,-53.48474245732373
25000,108.4777129239375,-53.325109123003365
