step,actor_loss
10916,-44.569366455078125
10917,-44.56371307373047
10918,-44.680728912353516
10919,-44.59805679321289
10920,-44.70186996459961
10921,-44.556602478027344
10922,-44.72052764892578
10923,-44.68650436401367
10924,-44.58993911743164
10925,-44.70105743408203
10926,-44.57183837890625
10927,-44.617149353027344
10928,-44.67340087890625
10929,-44.60757827758789
10930,-44.752655029296875
10931,-44.87922286987305
10932,-44.97333908081055
10933,-44.76947021484375
10934,-44.71089172363281
10935,-44.85563278198242
10936,-44.8200798034668
10937,-44.74169921875
10938,-44.56494140625
10939,-44.612464904785156
10940,-44.69200897216797
10941,-44.66302490234375
10942,-44.71827697753906
10943,-44.812679290771484
10944,-44.98188018798828
10945,-45.014400482177734
10946,-45.1495361328125
10947,-45.0705451965332
10948,-45.10990905761719
10949,-45.05631637573242
10950,-44.854759216308594
10951,-44.73768997192383
10952,-44.79215621948242
10953,-44.61141586303711
10954,-44.54961013793945
10955,-44.64750671386719
10956,-44.39784240722656
10957,-44.24620056152344
10958,-44.23746871948242
10959,-44.30134201049805
10960,-44.397499084472656
10961,-44.45537185668945
10962,-44.44286346435547
10963,-44.656288146972656
10964,-44.6470832824707
10965,-44.8804817199707
10966,-44.88035583496094
10967,-44.880455017089844
10968,-44.98999786376953
10969,-44.8786506652832
10970,-44.889869689941406
10971,-44.9299201965332
10972,-44.87357711791992
10973,-44.6688232421875
10974,-44.60932922363281
10975,-44.52440643310547
10976,-44.547325134277344
10977,-44.38675308227539
10978,-44.472957611083984
10979,-44.376068115234375
10980,-44.397552490234375
10981,-44.333858489990234
10982,-44.534847259521484
10983,-44.55430221557617
10984,-44.652099609375
10985,-44.5335578918457
10986,-44.717872619628906
10987,-44.592185974121094
10988,-44.75666809082031
10989,-44.988311767578125
10990,-44.86928176879883
10991,-45.094940185546875
10992,-45.09311294555664
10993,-45.004364013671875
10994,-44.791751861572266
10995,-44.60430145263672
10996,-44.380897521972656
10997,-44.372291564941406
10998,-44.056068420410156
10999,-44.059906005859375
11000,-44.00151062011719
11001,-44.02116775512695
11002,-43.88982391357422
11003,-44.05767059326172
11004,-44.16796875
11005,-44.211822509765625
11006,-44.23641586303711
11007,-44.39106369018555
11008,-44.56480026245117
11009,-44.5975341796875
11010,-44.66735076904297
11011,-44.69669723510742
11012,-45.01485824584961
11013,-44.96856689453125
11014,-45.068115234375
11015,-45.1877326965332
11016,-45.11005783081055
11017,-45.033103942871094
11018,-45.099464416503906
11019,-44.915775299072266
11020,-44.83671951293945
11021,-44.75008010864258
11022,-44.697410583496094
11023,-44.569740295410156
11024,-44.68260955810547
11025,-44.721309661865234
11026,-44.68267822265625
11027,-44.626182556152344
11028,-44.591007232666016
11029,-44.76801300048828
11030,-44.6655387878418
11031,-44.617427825927734
11032,-44.37920379638672
11033,-44.33015060424805
11034,-44.09000015258789
11035,-44.041114807128906
11036,-44.16877746582031
11037,-44.221923828125
11038,-44.21754837036133
11039,-44.25709533691406
11040,-44.398231506347656
11041,-44.441795349121094
11042,-44.40606689453125
11043,-44.28864669799805
11044,-44.583335876464844
11045,-44.560237884521484
11046,-44.7409553527832
11047,-44.71871566772461
11048,-44.710411071777344
11049,-44.85931396484375
11050,-44.94403076171875
11051,-44.851600646972656
11052,-45.008277893066406
11053,-45.08668518066406
11054,-45.015037536621094
11055,-44.98817443847656
11056,-44.9991455078125
11057,-44.67646026611328
11058,-44.643638610839844
11059,-44.51649475097656
11060,-44.6990966796875
11061,-44.61302185058594
11062,-44.74141311645508
11063,-44.535282135009766
11064,-44.50590896606445
11065,-44.64112091064453
11066,-44.63173294067383
11067,-44.612998962402344
11068,-44.727325439453125
11069,-44.630924224853516
11070,-44.59782028198242
11071,-44.61145782470703
11072,-44.63893508911133
11073,-44.67713165283203
11074,-44.565773010253906
11075,-44.66162109375
11076,-44.69093704223633
11077,-44.44417190551758
11078,-44.673095703125
11079,-44.90693283081055
11080,-44.650970458984375
11081,-44.96875
11082,-45.04681396484375
11083,-45.027915954589844
11084,-45.13663101196289
11085,-45.07799530029297
11086,-44.88964080810547
11087,-44.74660873413086
11088,-44.792869567871094
11089,-44.3785400390625
11090,-44.24326705932617
11091,-44.1026611328125
11092,-43.887393951416016
11093,-43.995147705078125
11094,-43.856285095214844
11095,-43.736785888671875
11096,-43.82113265991211
11097,-44.040435791015625
11098,-44.16729736328125
11099,-44.44371032714844
11100,-44.398311614990234
11101,-44.69514846801758
11102,-45.0186882019043
11103,-45.044986724853516
11104,-45.251678466796875
11105,-45.19498825073242
11106,-45.22865295410156
11107,-45.11592102050781
11108,-45.188045501708984
11109,-44.92196273803711
11110,-44.82209014892578
11111,-44.70008087158203
11112,-44.81454849243164
11113,-44.68772506713867
11114,-44.41166687011719
11115,-44.448829650878906
11116,-44.23797607421875
11117,-44.30350112915039
11118,-44.27912902832031
11119,-44.292930603027344
11120,-44.46847915649414
11121,-44.386497497558594
11122,-44.444271087646484
11123,-44.60744857788086
11124,-44.58788299560547
11125,-44.71055221557617
11126,-44.608238220214844
11127,-44.91910171508789
11128,-44.91175842285156
11129,-45.00746536254883
11130,-45.148555755615234
11131,-45.064659118652344
11132,-45.29326629638672
11133,-45.323974609375
11134,-45.452430725097656
11135,-45.35366439819336
11136,-45.38561248779297
11137,-45.34909439086914
11138,-45.153934478759766
11139,-44.754051208496094
11140,-44.94072341918945
11141,-45.00987243652344
11142,-44.77582931518555
11143,-44.87363052368164
11144,-44.769371032714844
11145,-44.8134880065918
11146,-44.61284637451172
11147,-44.55535888671875
11148,-44.39928436279297
11149,-44.50680160522461
11150,-44.390750885009766
11151,-44.46409225463867
11152,-44.55270767211914
11153,-44.603126525878906
11154,-44.738197326660156
11155,-44.74332809448242
11156,-44.71924591064453
11157,-44.55042266845703
11158,-44.5843505859375
11159,-44.44391632080078
11160,-44.50958251953125
11161,-44.35676193237305
11162,-44.605350494384766
11163,-44.55359649658203
11164,-44.53577423095703
11165,-44.41324234008789
11166,-44.21898651123047
11167,-44.28485107421875
11168,-44.320926666259766
11169,-44.379947662353516
11170,-44.56177520751953
11171,-44.58959197998047
11172,-44.688777923583984
11173,-44.97871017456055
11174,-45.117984771728516
11175,-44.968387603759766
11176,-44.97639465332031
11177,-45.120094299316406
11178,-45.1707649230957
11179,-45.054847717285156
11180,-45.07490158081055
11181,-45.05351257324219
11182,-44.875328063964844
11183,-45.02465057373047
11184,-44.89854431152344
11185,-44.72721481323242
11186,-44.7049446105957
11187,-44.498409271240234
11188,-44.61716842651367
11189,-44.560218811035156
11190,-44.43348693847656
11191,-44.462223052978516
11192,-44.49015808105469
11193,-44.44866943359375
11194,-44.54814529418945
11195,-44.738487243652344
11196,-44.71043014526367
11197,-44.72914505004883
11198,-44.97951889038086
11199,-45.262874603271484
11200,-45.22111129760742
11201,-45.04848098754883
11202,-45.018585205078125
11203,-45.0009765625
11204,-44.89408874511719
11205,-44.89686965942383
11206,-44.807289123535156
11207,-44.858192443847656
11208,-44.74445343017578
11209,-44.76340103149414
11210,-44.87108612060547
11211,-44.92536163330078
11212,-45.046043395996094
11213,-45.03337860107422
11214,-44.80424118041992
11215,-45.166473388671875
11216,-45.07222366333008
11217,-44.956138610839844
11218,-44.919898986816406
11219,-45.00499725341797
11220,-44.909061431884766
11221,-44.943321228027344
11222,-45.010337829589844
11223,-45.035560607910156
11224,-45.11357879638672
11225,-45.30137634277344
11226,-45.195648193359375
11227,-45.52712631225586
11228,-45.4051513671875
11229,-45.37255859375
11230,-45.42930221557617
11231,-45.465423583984375
11232,-45.62447738647461
11233,-45.56983184814453
11234,-45.47739028930664
11235,-45.4033088684082
11236,-45.538352966308594
11237,-45.25645446777344
11238,-45.409645080566406
11239,-45.276451110839844
11240,-45.22002029418945
11241,-45.16109085083008
11242,-45.11994552612305
11243,-45.01210403442383
11244,-44.83881378173828
11245,-44.720096588134766
11246,-44.666236877441406
11247,-44.62421417236328
11248,-44.5911865234375
11249,-44.7397575378418
11250,-44.63102340698242
11251,-44.7845573425293
11252,-44.977535247802734
11253,-45.33037567138672
11254,-45.32048797607422
11255,-45.475921630859375
11256,-45.58149337768555
11257,-45.65437316894531
11258,-45.404937744140625
11259,-45.6177978515625
11260,-45.304988861083984
11261,-45.1912727355957
11262,-45.144962310791016
11263,-45.073238372802734
11264,-44.915069580078125
11265,-45.10089111328125
11266,-44.998252868652344
11267,-44.98257064819336
11268,-45.12665557861328
11269,-45.03538131713867
11270,-45.174659729003906
11271,-45.38581466674805
11272,-45.47191619873047
11273,-45.52524948120117
11274,-45.33853530883789
11275,-45.50664138793945
11276,-45.51049041748047
11277,-45.59730529785156
11278,-45.531883239746094
11279,-45.25830078125
11280,-45.327003479003906
11281,-45.24252700805664
11282,-45.18102264404297
11283,-45.23590850830078
11284,-45.11127853393555
11285,-45.15139389038086
11286,-44.99033737182617
11287,-44.99386215209961
11288,-44.90361022949219
11289,-45.176002502441406
11290,-45.03526306152344
11291,-45.165096282958984
11292,-45.14012908935547
11293,-45.125892639160156
11294,-45.0356330871582
11295,-45.1839714050293
11296,-45.043270111083984
11297,-45.29546356201172
11298,-45.21913146972656
11299,-45.48878479003906
11300,-45.4449462890625
11301,-45.41908264160156
11302,-45.48299789428711
11303,-45.58229446411133
11304,-45.4502067565918
11305,-45.5811882019043
11306,-45.71395492553711
11307,-45.50046157836914
11308,-45.576663970947266
11309,-45.227718353271484
11310,-45.34391403198242
11311,-44.96759796142578
11312,-44.94195556640625
11313,-44.86774444580078
11314,-44.95977783203125
11315,-44.99131774902344
11316,-45.00777816772461
11317,-45.02466583251953
11318,-45.01413345336914
11319,-45.08271789550781
11320,-45.10880661010742
11321,-45.19322204589844
11322,-45.07626724243164
11323,-45.288719177246094
11324,-45.396453857421875
11325,-45.281307220458984
11326,-45.27739334106445
11327,-45.28303146362305
11328,-45.36177444458008
11329,-45.41093063354492
11330,-45.26340866088867
11331,-45.42854309082031
11332,-45.553951263427734
11333,-45.56087875366211
11334,-45.74080276489258
11335,-45.8503303527832
11336,-45.72303771972656
11337,-45.57460021972656
11338,-45.69720458984375
11339,-45.582481384277344
11340,-45.40072250366211
11341,-45.52913284301758
11342,-45.26301193237305
11343,-45.132564544677734
11344,-45.417083740234375
11345,-45.34376907348633
11346,-45.26057815551758
11347,-45.202274322509766
11348,-45.30305480957031
11349,-45.288856506347656
11350,-45.35847854614258
11351,-45.21284484863281
11352,-45.2555046081543
11353,-45.31965637207031
11354,-45.11971664428711
11355,-45.05707931518555
11356,-45.19770050048828
11357,-45.27811050415039
11358,-45.317352294921875
11359,-45.25074005126953
11360,-45.2939453125
11361,-45.353050231933594
11362,-45.27992248535156
11363,-45.441463470458984
11364,-45.5502815246582
11365,-45.54655838012695
11366,-45.6402587890625
11367,-45.767642974853516
11368,-45.484291076660156
11369,-45.61266326904297
11370,-45.447303771972656
11371,-45.27513885498047
11372,-45.365577697753906
11373,-45.405784606933594
11374,-45.532325744628906
11375,-45.262386322021484
11376,-45.42681121826172
11377,-45.45935821533203
11378,-45.43760681152344
11379,-45.53993225097656
11380,-45.52724075317383
11381,-45.34028625488281
11382,-45.4367790222168
11383,-45.538124084472656
11384,-45.422210693359375
11385,-45.3391227722168
11386,-45.45084762573242
11387,-45.43876647949219
11388,-45.53615951538086
11389,-45.50896453857422
11390,-45.36293029785156
11391,-45.529014587402344
11392,-45.306495666503906
11393,-45.36083221435547
11394,-45.2884407043457
11395,-45.19794464111328
11396,-45.19793701171875
11397,-45.12676239013672
11398,-45.0437126159668
11399,-45.21195602416992
11400,-44.96535110473633
11401,-45.14301681518555
11402,-45.04938507080078
11403,-45.053001403808594
11404,-45.0045051574707
11405,-45.22137451171875
11406,-45.31962585449219
11407,-45.121185302734375
11408,-45.138248443603516
11409,-45.19089126586914
11410,-45.20136642456055
11411,-45.21497344970703
11412,-45.19813537597656
11413,-45.44804763793945
11414,-45.31538391113281
11415,-45.24675750732422
11416,-45.31801986694336
11417,-45.38604736328125
11418,-45.37788772583008
11419,-45.377838134765625
11420,-45.55547332763672
11421,-45.538143157958984
11422,-45.62213897705078
11423,-45.632568359375
11424,-45.62202453613281
11425,-45.397705078125
11426,-45.50269317626953
11427,-45.36843490600586
11428,-45.34818649291992
11429,-45.1190185546875
11430,-45.09231948852539
11431,-45.1242790222168
11432,-45.08301544189453
11433,-45.20473861694336
11434,-45.12412643432617
11435,-45.01638412475586
11436,-45.11020278930664
11437,-45.0638542175293
11438,-45.03392028808594
11439,-45.21038055419922
11440,-45.26622772216797
11441,-45.357948303222656
11442,-45.43663787841797
11443,-45.623477935791016
11444,-45.67121124267578
11445,-45.86296844482422
11446,-45.61473083496094
11447,-45.633636474609375
11448,-45.55921936035156
11449,-45.52172088623047
11450,-45.475929260253906
11451,-45.520957946777344
11452,-45.34095001220703
11453,-45.58551025390625
11454,-45.71646499633789
11455,-45.75202560424805
11456,-45.78019332885742
11457,-45.868309020996094
11458,-45.81431198120117
11459,-45.935977935791016
11460,-45.873329162597656
11461,-45.697471618652344
11462,-45.489864349365234
11463,-45.35368347167969
11464,-45.5392951965332
11465,-45.44999694824219
11466,-45.3721809387207
11467,-45.494606018066406
11468,-45.46400833129883
11469,-45.57122802734375
11470,-45.508243560791016
11471,-45.41436004638672
11472,-45.55659484863281
11473,-45.67897415161133
11474,-45.634666442871094
11475,-45.61610412597656
11476,-45.53984451293945
11477,-45.37382125854492
11478,-45.253807067871094
11479,-45.23375701904297
11480,-45.15378189086914
11481,-44.94770431518555
11482,-45.080711364746094
11483,-45.024314880371094
11484,-45.09234619140625
11485,-45.0999755859375
11486,-45.228759765625
11487,-45.293521881103516
11488,-45.3505744934082
11489,-45.36695861816406
11490,-45.46620178222656
11491,-45.565391540527344
11492,-45.72233581542969
11493,-45.8250617980957
11494,-45.53040313720703
11495,-45.75896072387695
11496,-45.598697662353516
11497,-45.62055587768555
11498,-45.490211486816406
11499,-45.34538650512695
11500,-45.33182144165039
11501,-45.38377380371094
11502,-45.43998336791992
11503,-45.541324615478516
11504,-45.34846878051758
11505,-45.20881652832031
11506,-45.293251037597656
11507,-45.282779693603516
11508,-45.34359359741211
11509,-45.4005126953125
11510,-45.44538116455078
11511,-45.525814056396484
11512,-45.54023742675781
11513,-45.30278015136719
11514,-45.429298400878906
11515,-45.39112854003906
11516,-45.59147262573242
11517,-45.393672943115234
11518,-45.24152755737305
11519,-45.32206344604492
11520,-45.15081787109375
11521,-45.292537689208984
11522,-45.10377883911133
11523,-45.08740997314453
11524,-45.14552307128906
11525,-45.23444366455078
11526,-45.1365966796875
11527,-45.21990203857422
11528,-45.21501159667969
11529,-45.38379669189453
11530,-45.32010269165039
11531,-45.42523956298828
11532,-45.224517822265625
11533,-45.44070053100586
11534,-45.52804183959961
11535,-45.697608947753906
11536,-45.64398193359375
11537,-45.62710952758789
11538,-45.67375183105469
11539,-45.718021392822266
11540,-45.711463928222656
11541,-45.99433135986328
11542,-45.91022872924805
11543,-45.65625
11544,-45.60359573364258
11545,-45.3157844543457
11546,-45.243011474609375
11547,-45.1416015625
11548,-45.18330383300781
11549,-45.19397735595703
11550,-45.20569610595703
11551,-45.37173843383789
11552,-45.20376205444336
11553,-45.371158599853516
11554,-45.427696228027344
11555,-45.65435028076172
11556,-45.6590461730957
11557,-45.5762939453125
11558,-45.52193832397461
11559,-45.68771743774414
11560,-45.63958740234375
11561,-45.58346939086914
11562,-45.502166748046875
11563,-45.44801330566406
11564,-45.40997314453125
11565,-45.355491638183594
11566,-45.33656692504883
11567,-45.412654876708984
11568,-45.24937438964844
11569,-45.29358673095703
11570,-45.478065490722656
11571,-45.43516540527344
11572,-45.72330093383789
11573,-45.65054702758789
11574,-45.6168327331543
11575,-45.723793029785156
11576,-45.81926345825195
11577,-45.98169708251953
11578,-45.79002380371094
11579,-45.534244537353516
11580,-45.81904602050781
11581,-45.77143096923828
11582,-45.844364166259766
11583,-45.858680725097656
11584,-46.04391860961914
11585,-45.81279754638672
11586,-45.86647033691406
11587,-45.83330535888672
11588,-45.863426208496094
11589,-45.750450134277344
11590,-45.998382568359375
11591,-45.909095764160156
11592,-45.952232360839844
11593,-45.9963264465332
11594,-46.08155822753906
11595,-45.85408401489258
11596,-45.87343978881836
11597,-45.957366943359375
11598,-45.75146484375
11599,-45.84589385986328
11600,-45.623382568359375
11601,-45.54753494262695
11602,-45.43223571777344
11603,-45.462066650390625
11604,-45.36187744140625
11605,-45.287322998046875
11606,-45.12160873413086
11607,-44.962337493896484
11608,-45.010108947753906
11609,-44.99207305908203
11610,-44.99286651611328
11611,-44.981197357177734
11612,-45.22029495239258
11613,-45.34967041015625
11614,-45.311973571777344
11615,-45.50215530395508
11616,-45.844825744628906
11617,-45.95563507080078
11618,-46.016441345214844
11619,-45.95905685424805
11620,-46.08365249633789
11621,-46.151824951171875
11622,-46.20252227783203
11623,-46.17088317871094
11624,-46.34272003173828
11625,-46.33790969848633
11626,-46.21958923339844
11627,-46.17839050292969
11628,-46.11200714111328
11629,-46.03963088989258
11630,-45.9652099609375
11631,-45.86722183227539
11632,-45.70387268066406
11633,-45.88682556152344
11634,-45.58591842651367
11635,-45.810325622558594
11636,-45.68890380859375
11637,-45.75163269042969
11638,-45.812705993652344
11639,-45.80385208129883
11640,-45.570125579833984
11641,-45.39087677001953
11642,-45.45692443847656
11643,-45.39034652709961
11644,-45.503910064697266
11645,-45.44727325439453
11646,-45.3653678894043
11647,-45.38431167602539
11648,-45.614105224609375
11649,-45.59035110473633
11650,-45.532188415527344
11651,-45.625919342041016
11652,-45.66593933105469
11653,-45.65339660644531
11654,-45.597373962402344
11655,-45.71184158325195
11656,-45.733707427978516
11657,-45.69503402709961
11658,-45.99864959716797
11659,-45.868553161621094
11660,-45.91345977783203
11661,-45.83782958984375
11662,-45.73418045043945
11663,-45.78961181640625
11664,-45.64348602294922
11665,-45.7285041809082
11666,-45.70460510253906
11667,-45.73080825805664
11668,-45.8236083984375
11669,-45.77518081665039
11670,-45.92381286621094
11671,-45.91398620605469
11672,-45.71165466308594
11673,-45.764259338378906
11674,-45.998443603515625
11675,-46.055877685546875
11676,-45.880462646484375
11677,-45.83606719970703
11678,-45.759307861328125
11679,-45.722625732421875
11680,-45.537750244140625
11681,-45.564353942871094
11682,-45.408756256103516
11683,-45.41516876220703
11684,-45.31932830810547
11685,-45.227455139160156
11686,-45.22346496582031
11687,-45.41933822631836
11688,-45.38600540161133
11689,-45.472740173339844
11690,-45.493995666503906
11691,-45.66237258911133
11692,-45.76224136352539
11693,-45.7916259765625
11694,-45.997901916503906
11695,-46.07892608642578
11696,-46.086021423339844
11697,-46.18579864501953
11698,-46.137779235839844
11699,-46.19210433959961
11700,-46.263057708740234
11701,-46.12980651855469
11702,-46.18012237548828
11703,-46.18998718261719
11704,-46.203365325927734
11705,-46.10211944580078
11706,-46.34735870361328
11707,-46.37006378173828
11708,-46.465538024902344
11709,-46.471153259277344
11710,-46.38916778564453
11711,-46.626991271972656
11712,-46.55311584472656
11713,-46.49098205566406
11714,-46.433692932128906
11715,-46.41421890258789
11716,-46.386878967285156
11717,-46.205657958984375
11718,-46.15948486328125
11719,-46.28705596923828
11720,-46.07386779785156
11721,-46.00794219970703
11722,-46.085044860839844
11723,-46.12598419189453
11724,-46.15711212158203
11725,-46.12150955200195
11726,-46.05792999267578
11727,-46.047542572021484
11728,-45.959754943847656
11729,-45.85584259033203
11730,-45.79293441772461
11731,-45.63475799560547
11732,-45.69216537475586
11733,-45.509010314941406
11734,-45.416351318359375
11735,-45.3267707824707
11736,-45.181434631347656
11737,-45.17735290527344
11738,-45.294166564941406
11739,-45.28700256347656
11740,-45.472408294677734
11741,-45.5675048828125
11742,-45.617034912109375
11743,-45.78595733642578
11744,-45.78123092651367
11745,-45.93159866333008
11746,-45.865203857421875
11747,-45.895294189453125
11748,-45.97578430175781
11749,-46.16044235229492
11750,-46.127479553222656
11751,-46.094566345214844
11752,-46.191810607910156
11753,-46.13816452026367
11754,-46.0762939453125
11755,-46.05527114868164
11756,-46.09357452392578
11757,-45.95536804199219
11758,-45.80780792236328
11759,-45.76710891723633
11760,-45.70335006713867
11761,-45.69697570800781
11762,-45.51746368408203
11763,-45.503814697265625
11764,-45.768768310546875
11765,-45.66812515258789
11766,-45.76677322387695
11767,-45.70098876953125
11768,-45.91122055053711
11769,-46.06383514404297
11770,-46.17022705078125
11771,-46.083152770996094
11772,-46.114463806152344
11773,-46.1627197265625
11774,-46.0436897277832
11775,-46.08719253540039
11776,-45.95333480834961
11777,-46.08710479736328
11778,-46.096923828125
11779,-46.14949035644531
11780,-45.941925048828125
11781,-46.0952262878418
11782,-45.88423156738281
11783,-45.66936492919922
11784,-45.72393035888672
11785,-45.66337203979492
11786,-45.74677276611328
11787,-45.766510009765625
11788,-45.87905502319336
11789,-45.87543487548828
11790,-45.90158462524414
11791,-45.85132598876953
11792,-45.82380676269531
11793,-45.732872009277344
11794,-45.87529754638672
11795,-45.808868408203125
11796,-45.64008331298828
11797,-45.744712829589844
11798,-45.576637268066406
11799,-45.77437210083008
11800,-45.71440505981445
11801,-45.68283462524414
11802,-45.906742095947266
11803,-45.7214241027832
11804,-45.796058654785156
11805,-45.83729553222656
11806,-46.0092887878418
11807,-45.9923095703125
11808,-46.13276672363281
11809,-46.20450210571289
11810,-46.29914474487305
11811,-46.417938232421875
11812,-46.55632781982422
11813,-46.3536262512207
11814,-46.35401153564453
11815,-46.2887077331543
11816,-46.103519439697266
11817,-45.945037841796875
11818,-45.67182540893555
11819,-45.68708801269531
11820,-45.54718780517578
11821,-45.47731399536133
11822,-45.64154815673828
11823,-45.717681884765625
11824,-45.763275146484375
11825,-46.05234146118164
11826,-46.07241439819336
11827,-46.09394454956055
11828,-46.075660705566406
11829,-46.04570007324219
11830,-46.1156120300293
11831,-46.05829620361328
11832,-46.089317321777344
11833,-46.24481201171875
11834,-46.413429260253906
11835,-46.231040954589844
11836,-46.126853942871094
11837,-45.90232849121094
11838,-45.82233428955078
11839,-45.90047836303711
11840,-45.77076721191406
11841,-45.837284088134766
11842,-45.83936309814453
11843,-45.68374252319336
11844,-45.75422286987305
11845,-45.7344856262207
11846,-45.72401428222656
11847,-45.66795349121094
11848,-45.76731872558594
11849,-45.74161148071289
11850,-45.831966400146484
11851,-45.846031188964844
11852,-46.0400505065918
11853,-46.222755432128906
11854,-46.37190246582031
11855,-46.50724792480469
11856,-46.505836486816406
11857,-46.5692253112793
11858,-46.53265380859375
11859,-46.54475402832031
11860,-46.4407844543457
11861,-46.41086196899414
11862,-46.26448059082031
11863,-46.07854080200195
11864,-46.068077087402344
11865,-45.768428802490234
11866,-45.65804672241211
11867,-45.70099639892578
11868,-45.70448303222656
11869,-45.48963928222656
11870,-45.44449234008789
11871,-45.51061248779297
11872,-45.61085510253906
11873,-45.76665496826172
11874,-45.608062744140625
11875,-45.680667877197266
11876,-45.80060577392578
11877,-45.966346740722656
11878,-46.13311004638672
11879,-46.02511978149414
11880,-46.1483039855957
11881,-46.095115661621094
11882,-46.132102966308594
11883,-46.01885986328125
11884,-46.19154357910156
11885,-46.13972854614258
11886,-46.131317138671875
11887,-46.121734619140625
11888,-46.293060302734375
11889,-46.266780853271484
11890,-46.31884002685547
11891,-46.34479522705078
11892,-46.34912109375
11893,-46.39579772949219
11894,-46.49593734741211
11895,-46.49782943725586
11896,-46.28923797607422
11897,-46.31614685058594
11898,-46.32749938964844
11899,-46.250003814697266
11900,-46.24840545654297
11901,-46.15349197387695
11902,-46.300270080566406
11903,-46.25464630126953
11904,-46.301231384277344
11905,-46.041473388671875
11906,-46.015132904052734
11907,-45.923831939697266
11908,-45.86497116088867
11909,-45.5498046875
11910,-45.426719665527344
11911,-45.617122650146484
11912,-45.57600784301758
11913,-45.76621627807617
11914,-45.848026275634766
11915,-46.10445785522461
11916,-46.3453254699707
11917,-46.470455169677734
11918,-46.399009704589844
11919,-46.83905792236328
11920,-46.49213409423828
11921,-46.78325271606445
11922,-46.830318450927734
11923,-46.61555099487305
11924,-46.59506607055664
11925,-46.399681091308594
11926,-46.33489227294922
11927,-46.2288818359375
11928,-46.0860481262207
11929,-46.00072479248047
11930,-45.86225128173828
11931,-45.859580993652344
11932,-45.73462677001953
11933,-45.63089370727539
11934,-45.445472717285156
11935,-45.63576126098633
11936,-45.641849517822266
11937,-45.772056579589844
11938,-45.8216667175293
11939,-46.0197639465332
11940,-46.09088897705078
11941,-46.332054138183594
11942,-46.32172775268555
11943,-46.46572494506836
11944,-46.4730224609375
11945,-46.588069915771484
11946,-46.62769317626953
11947,-46.59710693359375
11948,-46.63250732421875
11949,-46.64607620239258
11950,-46.4722785949707
11951,-46.25654602050781
11952,-46.205116271972656
11953,-46.394046783447266
11954,-46.390899658203125
11955,-46.169063568115234
11956,-46.17626953125
11957,-46.171138763427734
11958,-46.268951416015625
11959,-46.022186279296875
11960,-45.98318862915039
11961,-45.88016891479492
11962,-45.760276794433594
11963,-45.76184844970703
11964,-45.780067443847656
11965,-45.67730712890625
11966,-45.667396545410156
11967,-45.82305145263672
11968,-45.78644561767578
11969,-45.9003791809082
11970,-45.98101043701172
11971,-46.087554931640625
11972,-46.11035919189453
11973,-46.228702545166016
11974,-46.24456787109375
11975,-46.5338134765625
11976,-46.446006774902344
11977,-46.73530578613281
11978,-46.648929595947266
11979,-46.43421173095703
11980,-46.4984016418457
11981,-46.33366394042969
11982,-46.11658477783203
11983,-46.1968994140625
11984,-46.01803207397461
11985,-45.919559478759766
11986,-45.88023376464844
11987,-45.815731048583984
11988,-45.9387321472168
11989,-45.858238220214844
11990,-45.97698211669922
11991,-46.08125305175781
11992,-46.20402908325195
11993,-46.19750213623047
11994,-46.14678955078125
11995,-46.27907943725586
11996,-46.19725799560547
11997,-46.231143951416016
11998,-46.2274169921875
11999,-46.20929718017578
12000,-46.08601379394531
12001,-46.14399719238281
12002,-46.099822998046875
12003,-46.17485809326172
12004,-46.20580291748047
12005,-46.147701263427734
12006,-46.328041076660156
12007,-46.42951202392578
12008,-46.44524383544922
12009,-46.6571044921875
12010,-46.456180572509766
12011,-46.554508209228516
12012,-46.38823699951172
12013,-46.266151428222656
12014,-46.28681182861328
12015,-46.1063117980957
12016,-45.827327728271484
12017,-45.87702941894531
12018,-45.9647216796875
12019,-45.938751220703125
12020,-46.00911331176758
12021,-45.966102600097656
12022,-46.07282257080078
12023,-46.16866683959961
12024,-46.430564880371094
12025,-46.414791107177734
12026,-46.473411560058594
12027,-46.58632278442383
12028,-46.61688995361328
12029,-46.743228912353516
12030,-46.72356033325195
12031,-46.799339294433594
12032,-46.71208572387695
12033,-46.560237884521484
12034,-46.57772445678711
12035,-46.57838821411133
12036,-46.434104919433594
12037,-46.28935241699219
12038,-46.26545333862305
12039,-46.218116760253906
12040,-46.159542083740234
12041,-46.14086151123047
12042,-45.92820358276367
12043,-45.883445739746094
12044,-45.71511459350586
12045,-45.893863677978516
12046,-46.027767181396484
12047,-46.14399719238281
12048,-46.15880584716797
12049,-46.34164810180664
12050,-46.1575927734375
12051,-46.41350555419922
12052,-46.444271087646484
12053,-46.513729095458984
12054,-46.66255569458008
12055,-46.64958953857422
12056,-46.64923095703125
12057,-46.73067092895508
12058,-46.70855712890625
12059,-46.556270599365234
12060,-46.670494079589844
12061,-46.4337272644043
12062,-46.49753189086914
12063,-46.3786735534668
12064,-46.57038879394531
12065,-46.317283630371094
12066,-46.19908905029297
12067,-46.213836669921875
12068,-45.91979217529297
12069,-45.993507385253906
12070,-46.02585983276367
12071,-46.116172790527344
12072,-46.29646301269531
12073,-46.18612289428711
12074,-46.09895324707031
12075,-46.28479766845703
12076,-46.11830520629883
12077,-46.336708068847656
12078,-46.417503356933594
12079,-46.38518142700195
12080,-46.529930114746094
12081,-46.75159454345703
12082,-46.751461029052734
12083,-47.08692169189453
