episode,reward
210,116.85038101549003
211,85.08310383010553
212,6.466729509446974
213,26.81650093496303
214,35.561831721472934
215,14.77184075220723
216,65.0712424976677
217,107.60893195973975
218,39.508053563823644
219,7.807813564103595
220,52.37241971206063
221,24.59748420221537
222,68.18706045841243
223,9.128826133556986
224,60.438801447871725
225,21.840343226069894
226,18.499805326034696
227,21.60663597452974
228,412.9418292711038
229,136.0630745386968
230,7.608292813426122
231,73.56454591864168
232,79.93376807289003
233,252.6045556858913
234,6.305148223184906
235,2.1866142981514303
236,204.80349453023467
237,74.35239361469354
238,16.933642353117676
239,5.652289474671654
240,4.795054753686731
241,81.62464045659323
242,44.90952852978411
243,195.85543154985132
244,156.2572582897333
245,23.534070695880562
246,2.5950547536867306
247,201.7933895094911
248,41.8501091734417
249,11.590159413135542
250,51.38858230489659
251,40.143857885018114
252,47.63328738839141
253,49.82861483134103
254,155.64792174770824
255,62.17128229301379
256,105.79749266965621
257,149.09575057675315
258,54.602504273646005
259,50.83164237022558
260,8.724229485796602
261,53.17193284135429
262,118.1309683559618
263,172.03540144115385
264,43.83823723815444
265,72.68886542922269
266,4.105148223184907
267,6.065612366482041
268,61.21138418057229
269,24.17174681701111
270,13.23753213380501
271,8.703144559780746
272,27.25138319289045
273,32.58232791366204
274,74.9241659859124
275,34.18801265317473
276,7.9051359348357035
277,91.31562228543537
278,33.72095187149459
279,31.46171487090364
280,53.89923092717283
281,38.72092983023313
282,134.14228483168196
283,47.26390708565489
284,173.00447938913842
285,12.140660578653954
286,4.862083723946137
287,50.61877758759982
288,3.4621126366114128
289,24.05462554457342
290,29.599999520887174
291,0.15693550077093832
292,60.45321197262211
293,2.5999999999999988
294,43.85870606120494
295,51.10816333043519
296,50.0523948393292
297,34.276242681512755
298,9.36725142902944
299,27.31946700301295
300,67.05622945029087
301,229.65189049851662
302,119.22963141772757
303,18.78140139693835
304,52.877032420866065
305,-0.9640275800758169
306,87.90147993443806
307,19.871427909212457
308,2.0578426112076738
309,35.08950416189248
310,6.910848612113556
311,27.4865101806039
312,12.717901842670203
313,79.93360663803297
314,34.84570205619549
315,25.3018284168147
316,14.004663838261813
317,62.66003252725333
318,10.303144559780748
319,71.7625651732552
320,111.35276427713251
321,163.58917751450028
322,37.069413369413596
323,39.28048476013134
324,7.790172282829353
325,71.85757522402838
326,124.97555793505025
327,54.07498139465182
328,3.626144737335827
329,24.951522587710645
330,49.536902166412695
331,17.267905590661982
332,49.12157067808881
333,50.070180014086006
334,293.1909937552372
335,18.659864279850545
336,8.767263634590085
337,102.17015797184483
338,71.17250403080286
339,70.8369840227512
340,97.87212507407631
341,94.95675937167704
342,5.764026964149031
343,25.404370856009376
344,38.055764314145236
345,5.198658599478135
346,52.70660966188532
347,4.795054753686731
348,86.85589903419695
349,27.476435906703596
350,37.17526255804742
351,181.85652748356492
352,10.043695413360764
353,24.57600572020713
354,57.91029176499474
355,111.07049143654265
356,19.104687546928538
357,32.0859959038669
358,35.61223359553705
359,14.300867324102267
360,13.26515710774468
361,98.38209357663004
362,62.61770705740072
363,105.07965009186991
364,24.00508507728381
365,5.226144733213495
366,130.94989317621398
367,10.943000381422525
368,108.32920300735262
369,74.82876928197521
370,12.168192543046592
371,15.121054240867133
372,0.6621171567021162
373,29.014941777662163
374,153.78743727528052
375,0.06211715726000988
376,40.52460172992742
377,26.740632812428263
378,8.642767627748963
379,33.830235981164094
380,18.699575499415168
381,130.73130533587633
382,39.52382596154545
383,1.6
384,2.1950547536867306
385,84.90178932919241
386,32.34353053705245
387,34.74841688607295
388,59.04283017187359
389,15.82367559870855
390,161.5475502969338
391,10.362639321678742
392,107.19747585464818
393,107.36480269662599
394,19.223808756822308
395,58.96066988038066
396,1.6
397,101.31941627986822
398,134.38821613252458
399,13.767265181711728
400,62.82921787917373
401,10.300169573822705
402,4.167174615167472
403,93.39326047467735
404,98.95090532189707
405,4.262117157260009
406,97.66182353946074
407,70.97340698384393
408,79.67025468173152
409,64.01485915558148
410,142.0404331969036
411,87.84169599890066
412,2.626144737335827
413,1.46211715726001
414,16.877092811485614
415,52.3885711963553
416,119.00075992015509
417,52.72865975943307
418,17.767051489217344
419,70.39064369223911
420,206.11592294731324
421,23.7710604436429
422,330.2977023730737
423,131.7700748720011
424,115.45972622595956
425,36.29041223648188
426,8.45222666463347
427,7.924233394846482
428,18.671440197003754
429,309.0678496074368
430,132.1662978976963
431,31.47534982376575
432,120.29214506688504
433,1.5866142981514304
434,20.45150857951956
435,19.98999096857812
436,11.34925403524598
437,64.78813861182871
438,45.77117556006353
439,6.914343822098719
440,101.32048965225076
441,130.48689941245888
442,10.338055146314849
443,67.55792564178942
444,77.29399475239866
445,31.123355857472006
446,99.51192674515914
447,32.30017945494971
448,54.736819442514
449,21.12893586963503
450,28.826862392687204
451,27.67604084253867
452,104.2292153082279
453,179.0092941952094
454,148.84409241485704
455,5.623709567360968
456,3.399329299739067
457,140.78220836998108
458,50.65294199774494
459,72.19753803463165
460,116.22181553224266
461,98.68106035674484
462,10.499532305554151
463,96.2470774133813
464,14.023808813283916
465,34.933516413965776
466,18.48088296863171
467,4.257171922152334
468,43.78101641940845
469,80.24718799990002
470,0.7242297938617146
471,42.66113948532451
472,4.786523502414026
473,-0.33788284273999003
474,26.323153106178168
475,38.479060001152185
476,122.41134308034209
477,2.12423431452002
478,9.872322898714405
479,5.288199084557654
480,24.915966357223315
481,63.859064195333026
482,16.79783248960445
483,51.00337301512589
484,3.19981840852519
485,115.44000757684188
486,68.52893686106052
487,73.87689097858478
488,32.80076214410132
489,144.61499996820422
490,24.561476609286714
491,33.258366380519554
492,37.77540672809108
493,83.05647989579596
494,39.156281046401745
495,1.7520236573018737
496,29.994566892545944
497,88.1176022664339
498,47.390877422248266
499,30.115191422136977
500,108.9112666290342
501,169.55080248051618
502,111.06545768318828
503,72.74663084710862
504,27.022759209025182
505,154.20148425986474
506,5.186614298151429
507,5.799998336943945
508,70.55060295127845
509,36.14320875340893
510,3.19981840852519
511,14.17184072286299
512,59.960532065504175
513,4.023711313215776
514,10.153879708497906
515,13.435083121649976
516,22.79969373089177
517,107.20486569268074
518,72.81085479459593
519,58.24865753204992
520,5.362204865882537
521,52.20593054799661
522,206.31540338190763
523,36.8804315057978
524,142.61363109539278
525,54.75860240853544
526,2.961594155955765
527,4.795054753481493
528,32.45174241021243
529,22.927211605404636
530,18.82911646878749
531,23.23208005012972
532,295.98063675962754
533,70.25505060161083
534,91.17556257574064
535,17.886263593338764
536,36.337635349432134
537,11.453351259773633
538,21.253835926472803
539,67.79648317605634
540,22.492180871834073
541,54.86730866753683
542,66.52656560461354
543,41.07141065757862
544,112.41473647081112
545,18.270545907162038
546,75.31951704683603
547,43.557633923880424
548,58.15992555963002
549,57.09702830014039
550,2.200000082798751
551,0.6000122883486958
552,48.41582985021559
553,6.754137087449278
554,54.29391710284359
555,73.22481825603221
556,3.5005184806556495
557,27.89228880731254
558,24.53918102415856
559,27.92371673749712
560,24.73314372378712
561,161.2123502228158
562,16.948797892808745
563,6.367265380444407
564,110.15596412409936
565,3.79999999999949
566,107.21765421387421
567,13.948584589299218
568,80.79793925247995
569,25.931424244676695
570,0.20000166249816176
571,52.633331808481024
572,72.02538540648983
573,0.6000000000000001
574,45.782699094956435
575,148.042376720214
576,13.754199056489774
577,32.051415539361585
578,23.772628707102577
579,7.752946182423973
580,20.686263589774345
581,40.70752832355846
582,80.91747558191175
583,60.29380565372064
584,9.110848582006254
585,98.84499017306472
586,101.68829662566353
587,67.99860026062488
588,45.08237667198184
589,52.832115074660265
590,9.343692938050365
591,14.229366336183501
592,10.185305469171539
593,237.6594104599662
594,68.43991316562789
595,59.07075339838832
596,101.00772226613046
597,15.840231141344955
598,62.43391846483381
599,114.26108945213011
600,12.78573519942747
601,3.1051481708461157
602,44.56384369577049
603,55.39882863057966
604,8.892887135730865
605,22.95386255488671
606,70.72925286260457
607,175.3534197337779
608,17.224176445382323
609,51.21446970920998
610,42.73470637195173
611,112.93700330324445
612,42.21934605961644
613,40.92656244211812
614,17.90581303378607
615,120.36325565037977
616,80.54951679051906
617,147.1241323032912
618,0.6000000000000001
619,18.91400675925884
620,31.520057681841596
621,29.73812817034767
622,20.900992038392108
623,53.664806697962604
624,229.57285706246566
625,43.5356740674775
626,66.95894605594
627,73.52241916084205
628,144.03777745995538
629,32.406356648671164
630,77.38379508380471
631,25.556410582711877
632,43.80139466621744
633,2.998177897611199
634,38.45452198174729
635,12.168283353554813
636,74.47562688957876
637,21.208419959405173
638,33.43633647339064
639,42.30219718942897
640,4.361589631181103
641,91.34655140808594
642,23.091208610458885
643,57.052878504397746
644,50.22696361037923
645,66.36435101020174
646,96.02834690906862
647,125.39087535823434
648,39.72585164876301
649,49.015582501377885
650,61.4188778920672
651,116.83604455139562
652,11.540660578657205
653,60.250968683966256
654,16.305812476411194
655,12.87698900696869
656,172.2929313079141
657,308.0535612656566
658,41.645504481986784
659,34.29958986703345
660,146.4577570237945
661,53.68898753361171
662,19.709539558620715
663,22.366804649794528
664,113.71364628392915
665,113.80519662634374
666,7.7856968087385265
667,42.41710679670796
668,230.7948331177258
669,26.423883380514205
670,19.56176644984154
671,198.3784138516526
672,15.905812498495262
673,160.04630479954673
674,58.75969855060183
675,209.59017447753482
676,1.2621173817724405
677,8.781578225640796
678,64.78765429457046
679,63.662616692893835
680,93.58497065038176
681,56.1429776764919
682,23.614318749368596
683,37.75227786386454
684,41.103423490832206
685,66.68705239506616
686,66.05216613135794
687,55.91290810852748
688,71.90999527224878
689,15.56751132914696
690,79.88792600277276
691,30.38846079319563
692,12.281780568825388
693,2.5999999695399723
694,96.11926385287319
695,2.5672654109048763
696,55.93315936931923
697,224.46588817714076
698,141.7180025704335
699,176.44410346915507
700,160.6752253433984
701,27.04736343811853
702,16.172994396592
703,4.390172318928157
704,88.87966752346743
705,30.11946677794212
706,13.105812559209944
707,53.95155975537736
708,258.75179396943713
709,162.9920653417896
710,53.83148676389936
711,2.8858284704757846
712,33.48036625818117
713,50.71442996912807
714,180.16886690625532
715,24.5902703067467
716,136.74872277229866
717,12.861784844272774
718,39.321297935327166
719,32.79089421842173
720,26.482589017886504
721,123.41737011307636
722,27.157420540121095
723,16.704687527674174
724,2.5640275759535096
725,172.47939613643027
726,7.223711313215775
727,125.08119606831113
728,48.671728274671764
729,53.408752831086396
730,29.68758893596294
731,14.990971948499078
732,147.92103409616468
733,126.1779448036924
734,11.532310899047486
735,77.15886830513381
736,76.8953019728365
737,12.538055135109255
738,52.42621895199542
739,20.004797544737663
740,46.98001701654983
741,201.3877169279892
742,35.30821760534807
743,40.196578490476135
744,79.5529283522113
745,56.66595359191287
746,30.441009978130225
747,33.38213086872742
748,55.05232177742576
749,98.1269210631058
750,20.249855183216276
751,33.6094447003631
752,40.54316472384941
753,113.04608228836064
754,43.788553992418414
755,9.016254248626359
756,23.026583060998163
757,111.13308923630098
758,9.685826357275314
759,133.34567323938373
760,71.30432691048986
761,163.77360980782404
762,34.15110918513314
763,24.86212505720464
764,20.897827188676217
765,88.20750496793022
766,25.460962753654005
767,30.234208351687634
768,69.0798455135143
769,95.19510027840411
770,49.5221994598174
771,65.2329112045488
772,124.0234710656122
773,22.349856762059456
774,70.42411935281018
775,112.36065770713824
776,103.10030653400385
777,71.75716922396312
778,173.37473254758666
779,178.8429083984291
780,14.458357261677108
781,130.15395557353517
782,114.85085474775612
783,43.33047500014344
784,54.24942371751357
785,39.30664059969492
786,49.5901622220327
787,36.94709641045179
788,29.86114658798147
789,88.48771668518673
790,44.52370461445774
791,55.99719892630542
792,40.51334144091487
793,99.9782398740411
794,59.48073181770149
795,12.272322868254443
796,35.70938566816394
797,13.262070899571341
798,150.73443447179838
799,17.856545213566996
800,81.01260017635502
801,41.083911959190054
802,305.65252808180605
803,33.716305279589164
804,12.23619445526835
805,36.98383891632928
806,74.1327368047134
807,62.83965983983392
808,32.29972073149749
809,31.741883797887287
810,278.4700578677102
811,7.381669051632924
812,45.99112002338389
813,19.77191870537735
814,3.9615896062882197
815,147.74234803494716
816,75.96135835919863
817,163.42351614764803
818,23.20974256595232
819,59.81658522839007
820,119.75142250055143
821,73.80699906579326
822,29.057180342708136
823,82.25631684049536
824,100.12767535177804
825,33.559357490821235
826,177.38632151165862
827,63.19922838210406
828,72.8137965289651
829,72.34082442659344
830,69.5116248993027
831,23.949073302545834
832,30.85337521584067
833,41.0632680362297
834,45.005347473618684
835,98.960428768579
836,57.292440530897316
837,21.672740313837522
838,13.42434666878651
839,20.548717573446794
840,3.2
841,33.779830973765776
842,31.03413434129397
843,90.09644572787428
844,33.318286686670746
845,97.63610016983719
846,7.181668968834172
847,64.60295336969668
848,69.7377758242726
849,1.764027580072058
850,32.42499650137252
851,95.43515433723057
852,31.554844375535016
853,14.278023226322409
854,51.732812768359736
855,33.65183976143604
856,36.17604141851944
857,30.84362715881823
858,6.604612933531458
859,1.3950547536867304
860,45.69396534674787
861,89.11899115910722
862,11.24247738011828
863,32.61564739936491
864,22.32712430706386
865,19.6290916782692
866,11.243695330562012
867,-1.0
868,106.36189930198319
869,30.02564874737499
870,97.25584413771482
871,21.07356713869653
872,6.8237106972890045
873,0.6000000000000001
874,20.020572177716033
875,16.77650699993795
876,100.1730216947846
877,55.24102807637964
878,44.662833174121744
879,145.84715282388734
880,5.356648909437258
881,56.63776169611252
882,113.58373095891356
883,21.98540283410163
884,70.47015647269589
885,72.48010054682025
886,16.728227456643204
887,54.355488707866165
888,18.685659489404937
889,65.24665541169806
890,26.876804296791004
891,54.2201511443376
892,35.43630091534696
893,76.12429388477946
894,133.9084433659518
895,25.053621903496087
896,38.96879954342478
897,3.095577754990976
898,191.08385513896977
899,3.2571719150690477
900,8.10016957347005
901,28.25969917335289
902,14.825968417763347
903,11.662031633424935
904,2.199999774929676
905,16.590959655469746
906,96.23048915753306
907,17.49218006689813
908,6.395054753481492
909,100.7894094975373
910,60.01931633051594
911,59.85607736825069
912,126.35771689009651
913,114.78055374260025
914,36.31606992648683
915,6.697462910617643
916,4.65717191094674
917,0.7615941559557649
918,4.6237112304170145
919,39.298058800524736
920,56.948136995383976
921,8.985227075220681
922,67.78589036899521
923,-0.46211715726000974
924,92.2523429648797
925,5.361589631184852
926,58.889094973943934
927,3.9981778976111992
928,5.861870368108038
929,210.87359171167304
930,40.82856672007527
931,18.352553811415795
932,42.28590457477039
933,163.16130853861432
934,138.60529362860905
935,10.972048280518553
936,77.95664924037203
937,104.30576205761321
938,20.91753735477646
939,23.645682833658636
940,77.56866607136402
941,11.594432603293745
942,48.796461392458895
943,9.390172282829283
944,22.544094936415487
945,35.02882484805649
946,89.01372200437243
947,49.294846016619566
948,58.483681114466805
949,8.9672196892418
950,130.83960671544426
951,113.30760193136152
952,21.863512273105485
953,1.6
954,171.52465776156325
955,10.021108695285152
956,38.71995806192845
957,3.799999969540041
958,10.510846337810941
959,33.08379191382308
960,25.97561750743825
961,15.081780640421774
962,96.62104757505219
963,340.5519493775952
964,55.24051087060943
965,129.64562874511347
966,130.2511969268808
967,137.29586505350323
968,42.4371516192556
969,16.548978496642082
970,152.27354983278096
971,34.393195556087065
972,58.75290745292531
973,16.92454953268268
974,384.61277791324284
975,73.06247486790697
976,86.63622821731174
977,29.374525258741453
978,102.08319187122241
979,155.1623759853941
980,86.5344861884628
981,41.82897143982407
982,30.205159087256312
983,21.517012348420977
984,34.06133144269317
985,4.728055160151634
986,100.7180211973253
987,5.197996306136389
988,8.128826133556986
989,18.131556079087364
990,276.05212807944423
991,10.615996783517566
992,29.717943670349374
993,79.68885473897151
994,64.56238323308361
995,1.361594155955765
996,218.56016642089526
997,186.8642026556628
998,55.14167585062647
999,95.5408930543945
1000,125.02655737779622
1001,11.87232264318412
1002,32.463340362611966
1003,81.5177991714215
1004,58.170343237017164
1005,19.234134342615498
1006,53.02664551077024
1007,41.29203511408916
1008,63.91455610402614
1009,10.056834326057363
1010,17.521054236744824
1011,89.77404488091766
1012,21.034032174731017
1013,91.10950075007325
1014,0.7615941559557649
1015,131.51532835834388
1016,47.23900586202942
1017,25.13324596032124
1018,261.84740101882204
1019,14.610108805985499
1020,13.958455217260008
1021,16.746804219475006
1022,64.94932772044349
1023,66.67748130378435
1024,41.84343374130961
1025,3.305148223184906
1026,23.971995987507608
1027,8.398177897610688
1028,20.295711220767934
1029,54.39362355036019
1030,163.40367279013523
1031,61.79279072800108
1032,25.580253458717042
1033,70.71857898444252
1034,128.66478617946382
1035,0.4
1036,56.499751080886575
1037,98.28915242885957
1038,10.599982846946695
1039,63.83575890950856
1040,73.68860227976559
1041,218.1321795084988
1042,65.06331997460329
1043,233.98104070543624
1044,88.12924451068896
1045,4.869175221914847
1046,1.5950547536867306
1047,61.723229746714566
1048,66.2495938996169
1049,186.78387427523018
1050,73.03908319822915
1051,34.97751048670701
1052,108.10617986590006
1053,13.166633296770371
1054,7.923987525368046
1055,42.46882370849123
1056,22.09913436047298
1057,33.27571443553196
1058,21.8455668919304
1059,76.62861271501706
1060,34.46772526319372
1061,110.25163788582235
1062,1.6
1063,18.432354301133064
1064,27.466659904312177
1065,-1.4
1066,25.31129878124713
1067,16.357340869037706
1068,14.713065231409798
1069,113.35341011978386
1070,47.128995550914375
1071,27.210401902583413
1072,43.099341982852806
1073,33.76557843970098
1074,54.04284734698061
1075,27.299559187358515
1076,92.24403399470432
1077,47.5876501011663
1078,27.519864554061158
1079,13.261446231928232
1080,38.27055712253195
1081,44.38110278210717
1082,0.40000000001021807
1083,18.707668538460858
1084,31.235175568486696
1085,2.1051482536448667
1086,5.164027580075309
1087,31.438122852072183
1088,102.91876120365112
1089,18.444617936966353
1090,59.45884994768035
1091,5.105057457907462
1092,37.49696263769041
1093,3.999999999443489
1094,45.289147120937656
1095,85.88532378194117
1096,121.71773628866774
1097,42.01882553183073
1098,91.15817043791156
1099,84.36327259434837
1100,24.280045748990215
1101,4.362635607455182
1102,59.59392473952329
1103,46.57734947304309
1104,12.35769302000178
1105,14.81821348508244
1106,5.428711867903953
1107,62.37463227566339
1108,94.56279417247096
1109,22.3776884397462
1110,18.888480212077106
1111,83.32963600809911
1112,6.599999384072721
1113,10.007813784493719
1114,54.63154856022057
1115,12.740659968369261
1116,7.599999770806852
1117,1.599909204262595
1118,58.11989386194618
1119,41.39256828055299
1120,211.18124452405425
1121,21.977552839116463
1122,7.524932016227167
1123,54.195722567574634
1124,149.21226106221587
1125,9.029291771869588
1126,10.978894403273543
1127,30.581481222038715
1128,7.381669051280268
1129,52.734565228436864
1130,9.621642421674492
1131,9.657171827590096
1132,15.536539034614398
1133,34.12029619968184
1134,6.314406631931663
1135,42.431909321405186
1136,14.318672795854193
1137,1.0
1138,5.167265410904877
1139,22.084955810740755
1140,74.79526872649704
1141,16.980326820014064
1142,27.954834700320305
1143,87.43894322055755
1144,44.419371858981876
1145,15.783171470278194
1146,124.1776052211552
1147,40.06178793059634
1148,9.066708976296976
1149,10.267062174380127
1150,65.11632435645426
1151,37.30871143833377
1152,63.71791397672144
1153,36.466381021223526
1154,39.63591150178733
1155,12.608984210845339
1156,159.06472576412872
1157,76.1246123416455
1158,72.56279545171327
1159,13.543659535206672
1160,23.57201718067529
1161,1.2621165456505756
1162,181.2981271411125
1163,104.74653520681221
1164,9.850582070393036
1165,14.10581192835636
1166,57.37297895246557
1167,29.296115894575276
1168,141.60416037822745
1169,22.823450058568646
1170,22.983726888341902
1171,88.97629558986084
1172,97.20635821029315
1173,5.643031065924896
1174,11.456500984852351
1175,91.94409394329139
1176,14.812426722705442
1177,39.45470715234762
1178,6.1638459886010075
1179,55.34920273245349
1180,53.1206929022268
1181,12.866797634618896
1182,13.685827602582636
1183,37.99686354350255
1184,36.20885487431501
1185,15.026139987497837
1186,100.46324216356022
1187,95.83211391294374
1188,33.09880581952673
1189,63.80080378454832
1190,30.22686653670326
1191,84.03657812005206
1192,53.79085611900634
1193,85.86180120692687
1194,72.75640889210298
1195,155.82783983004182
1196,141.22425794577467
1197,131.84690224692343
1198,0.6000000000000001
1199,3.7005229179476045
1200,53.67797270099657
1201,16.36419987244508
1202,70.75908510186666
1203,78.69450532107331
1204,1.5999999999999988
1205,17.971840752765054
1206,80.43793054925295
1207,3.1950547495644233
1208,19.872571476281312
1209,173.13737515158198
1210,19.645288024864954
1211,64.68526032871483
1212,91.1832483182423
1213,61.713160155294545
1214,68.38276376830156
1215,19.997574978698406
1216,79.53432528881503
1217,33.35979204743992
1218,35.85217940304758
1219,34.326262628031394
1220,161.71371444654346
1221,72.59371713276094
1222,35.89974586754103
1223,3.164027580075817
1224,28.112408101481442
1225,19.83718339625507
1226,12.84247738011828
1227,44.90788548710203
1228,201.1990845871127
1229,66.25813253847078
1230,26.45315973706296
1231,21.064893199661203
1232,82.8604476670733
1233,169.2607577088715
1234,54.673290119957535
1235,96.33577568574226
1236,33.99877735291976
1237,182.58869016650203
1238,53.75295859495956
1239,22.517537354218405
1240,50.92888929854644
1241,36.21657350376047
1242,53.69567265742751
1243,83.78394525909829
1244,174.41340796010786
1245,54.14440410478664
1246,16.67244087789076
1247,17.940413177700773
1248,10.615996862194008
1249,73.62465877477636
1250,30.834134340465088
1251,132.24402208591323
1252,25.37200231089464
1253,17.729494692280127
1254,28.94837600075651
1255,90.19238812624994
1256,22.90886430724101
1257,43.244380906882114
1258,6.13725617637817
1259,33.70962468298992
1260,288.7188145781503
1261,21.89190139159909
1262,27.62268560842082
1263,70.96426211509332
1264,15.229377787862859
1265,12.1097235960625
1266,141.22481538448883
1267,8.12562173603158
1268,62.56639250211289
1269,37.052885538063656
1270,38.46026653138039
1271,21.530923056067138
1272,44.54156933233493
1273,38.56123272591378
1274,54.674793591303924
1275,13.511224109477515
1276,68.11556987805078
1277,151.35507874829753
1278,60.60753046823061
1279,88.48197489309874
1280,193.7097510457591
1281,24.451508548859
1282,2.961594155955765
1283,18.93577749599537
1284,61.532133185084014
1285,202.22830894602652
1286,21.782240980257395
1287,40.25870604346752
1288,66.57701642197094
1289,7.794963927489366
1290,253.13570757497078
1291,101.69327620788087
1292,42.4059756756087
1293,45.12818363916305
1294,24.717537343012978
1295,118.55844845270273
1296,79.7724281382235
1297,26.86729109804827
1298,99.52380311322133
1299,24.539179505178584
1300,31.594603900794542
1301,16.897896135223604
1302,17.079868365863533
1303,59.69084557098411
1304,23.207989600598964
1305,4.964026968270854
1306,109.92519531105503
1307,42.720005314261634
1308,18.487838173704056
1309,16.904687542806236
1310,40.63438807268349
1311,0.6621171572600065
1312,3.5950547536867306
1313,2.799999388195521
1314,111.64314401251967
1315,43.00291987467585
1316,21.1085126044993
1317,126.98520014456017
1318,105.73213771496977
1319,70.86313169937402
1320,45.107437516616656
1321,141.88081221494625
1322,2.786614298151431
1323,112.33006207628786
1324,30.250023593068903
1325,101.81327569804398
1326,36.8612294631865
1327,4.305148223184906
1328,44.56262358548308
1329,56.00709596150119
1330,3.7051482536448668
1331,11.62688976551515
1332,11.247422626431549
1333,75.64231085649406
1334,6.78461060428782
1335,32.20128526531668
1336,7.461870143037203
1337,22.614683287504388
1338,70.58832098713904
1339,96.66033806053942
1340,7.993713353164933
1341,66.63133887084886
1342,26.240343274491618
1343,49.342410448451865
1344,1.0
1345,6.353879707539795
1346,78.0530067696756
1347,7.390172317411644
1348,55.78243674165932
1349,25.69615321471246
1350,25.640343274491617
1351,105.0002762947107
1352,16.162229255037598
1353,99.14424788596374
1354,189.99192640422618
1355,104.80200172820018
1356,100.30248285199823
1357,56.772216605229914
1358,33.35861660196279
1359,55.74465817932867
1360,25.1841887670985
1361,65.0389358554468
