episode,reward,avg_reward
1,28.016769809984822,28.016769809984822
2,34.55996638494155,31.288368097463188
3,13.93333963377957,25.50335860956865
4,100.24483060120996,44.188726607478976
5,74.20998596988709,50.192978479960594
6,93.10697393917047,57.345311056495575
7,17.04322026847838,51.587869515350256
8,23.09250600325391,48.02594907633822
9,3.1816690518381607,43.04325129583822
10,220.30113032858844,60.76903919911324
11,15.11794085765705,56.61893934988995
12,28.201428144571956,54.25081341611345
13,98.44661283128896,57.65049029420387
14,6.3816354239241395,53.988429232041035
15,90.31662996857777,56.41030928114348
16,7.5023455415564735,53.3535615474193
17,32.67505698645085,52.13717892618586
18,17.84537192256252,50.232078537095674
19,6.1968193978994925,47.914433319243244
20,11.150752140864531,46.0762492603243
21,30.08766034521654,45.314887883414414
22,27.32251709396647,44.49705284753042
23,22.861616362676674,43.55638169601504
24,5.924525417208298,41.988387684398084
25,82.98945661434742,43.62843044159606
26,32.698064859437544,43.208031765359195
27,9.777767663126095,41.96987383564686
28,19.167228131258806,41.15549363191871
29,85.85951111262366,42.69701147608095
30,7.497028229945641,41.523678701209775
31,6.8623768427405665,40.40557218964626
32,112.29796355760531,42.65220941989497
33,26.039776739039795,42.14880236895997
34,10.963692241473108,41.231593247563296
35,52.151908995074535,41.54360226892076
36,38.22827577681321,41.451509866362215
37,6.035025759590225,40.49430759320622
38,16.850380006674964,39.87209897250803
39,61.60419183681903,40.429332122874975
40,3.66492030721183,39.51022182748339
41,133.25289752438755,41.796628551798136
42,109.0120299555994,43.39699525188864
43,35.64224435513551,43.216652207778104
44,19.567397244808898,42.67916914043789
45,28.95712662955475,42.37423486241827
46,79.24492368057275,43.17577157585641
47,7.350561471672869,42.41353306300144
48,89.78751664440861,43.40049105428076
49,33.530098836443926,43.19905447840653
50,6.453377033025971,42.46414092949892
51,16.621252807940966,41.95741763299778
52,45.81969768764895,42.03169224943338
53,17.807637907635016,41.57463462034284
54,7.510909563483295,40.94382489706767
55,28.795348015046905,40.72294349921275
56,59.73599930660522,41.06246235291618
57,44.08091481521572,41.11541765927231
58,12.171150387544085,40.61637856838045
59,30.28105316197331,40.44120356149219
60,93.95553407831146,41.33310907010584
61,19.203951516702947,40.9703359954599
62,57.27462922537626,41.23330846691016
63,41.12093917673643,41.231524827383595
64,29.078545480036993,41.04163452508131
65,16.973953639020287,40.6713625114496
66,14.022731856269514,40.26759538031051
67,40.427544702087715,40.26998268362062
68,15.917945018016937,39.91186448265586
69,20.729276626535555,39.633855963001935
70,11.130226195763715,39.22666125204139
71,8.462161084062187,38.79335843277408
72,5.466052267865301,38.33047918048367
73,17.13621324599334,38.04014677042216
74,2.1051482536448667,37.55453868235761
75,150.6597173778621,39.062607731631005
76,18.663719992241557,38.79420131400746
77,54.738341476376185,39.001268069362894
78,60.278075101007296,39.27404764669167
79,60.58021544988364,39.54374597331436
80,10.258431775702956,39.177679545844214
81,39.803327687703835,39.18540359697828
82,1.5993292997390671,38.72703683725585
83,51.767636575947485,38.88415249675816
84,21.863096710020265,38.68152088024938
85,76.8498007223802,39.13055946662739
86,25.87804016780666,38.9764604050132
87,35.754536163343,38.93942679303998
88,0.7999997749296761,38.50602421328872
89,27.81679178274877,38.38592047811411
90,43.22668081166646,38.43970670404247
91,91.31066715355988,39.02070626942178
92,11.074186649027277,38.716939751808795
93,14.600941912561112,38.457627947085705
94,4.362000170618959,38.09490850265521
95,86.0727558247591,38.599938474466825
96,4.757128140537196,38.24740920015506
97,44.32060606919006,38.31001947715542
98,71.25227749695743,38.6461649671534
99,72.5336797358864,38.9884630961305
100,12.738514060620972,38.72596360577541
101,21.204610083117753,38.552484858026325
102,34.50434210835301,38.616718247119074
103,75.17598105908976,39.01885700626906
104,86.86597776400045,39.74096233429104
105,81.17307383230289,39.55213305935138
106,67.12702464079655,39.482004729360376
107,135.94515095086408,39.906145095812796
108,64.54509807353135,40.376460717645
109,21.724665676523923,40.36291774411302
110,13.034173242784155,40.46046729055802
111,2.793199331253171,38.30692341929728
112,7.581602021080444,38.23230620309355
113,61.3147235367404,38.560160612917
114,11.112475756376735,37.695466186432725
115,236.3742423941085,39.97262071088999
116,42.69929004874155,39.501161899802504
117,70.64900924716031,40.1263763919372
118,11.11087711428079,39.91286966052957
119,60.91813835544971,40.33933269451855
120,11.05798834991456,40.387463080182066
121,91.66755421837824,41.18465914035547
122,298.9920183440083,43.84707852648212
123,57.533931571826784,44.1462014421045
124,17.08830741619541,44.08903996738687
125,32.58310817293756,44.35298633130498
126,151.44751358538227,45.03078887557265
127,97.1136193004409,45.66856664231526
128,21.009199567801602,45.77976893840116
129,138.4660133300967,46.96094502947876
130,37.288291963548154,46.48004186958693
131,45.5447832103127,46.85675231493709
132,23.40675384096194,47.020558027790756
133,12.858325934803938,46.03600716023828
134,262.55048430578654,48.37769733416646
135,6.232532713535568,48.33085417052353
136,179.16285846081564,49.58838832364968
137,59.092530753511454,49.79496510559719
138,31.35586832957188,50.04566651718117
139,2.5613473668037923,49.904190946489365
140,115.05448349892151,50.43340175502503
141,58.6674744152687,50.977981498669166
142,51.013194570686764,50.16372701397906
143,3.5262330577628322,49.1193131833074
144,26.250720886167098,49.026327802426536
145,26.473458310019115,49.09470464465633
146,78.6468564902231,49.58668216802929
147,52.8042995179194,49.3248938099832
148,163.46902878519987,50.870621209127044
149,18.969762548686578,50.16945532699119
150,53.88605207934987,50.3709994185051
151,24.255136461133723,50.54725446234775
152,4.781635648994465,50.43003053008096
153,93.11084453373608,50.898259706774894
154,57.021548861428705,51.28651625087184
155,74.01592605196821,51.944981760658834
156,72.64193914004,52.37910642526272
157,18.783088334725885,51.97363205920452
158,27.622520416688328,51.810677659219095
159,198.9766970490702,53.660237527155004
160,11.496289330270326,53.47424976644506
161,26.415974154370353,52.80554125234663
162,4.543263207793926,52.66038592255545
163,1.5993292997390671,52.109145329232305
164,35.07626071828617,52.04929702766349
165,16.097506612554735,51.92077189036169
166,21.828269012893326,51.96883441881588
167,76.30589206753119,52.58549937140263
168,49.10871593805387,52.67145156185775
169,64.69108994808258,53.15435398690791
170,113.46715606402542,54.07255081302167
171,55.276292321066876,54.509640576638525
172,5.318854387329511,54.47851872815602
173,1.5999665971563037,54.440240652208416
174,40.748132354115384,54.67402202951654
175,82.52146513962477,55.47022318680347
176,14.953097706542858,54.12659328906765
177,4.303292748412369,53.98441084110895
178,8.569131440095855,53.52728994966062
179,47.479229992303225,53.40056871096058
180,21.93063847522764,53.01789963200359
181,6.666033785847406,52.98233133507432
182,31.62487314456644,52.90135653761752
183,31.49336263469352,53.197337065686376
184,7.111565303462121,52.755197746156824
185,4.727700957072329,52.585540362464265
186,112.62555713202612,52.939755772460764
187,14.653753677930114,52.82862422305604
188,62.99970314931971,53.09837835163005
189,76.68652496377446,53.84973008617308
190,41.552405925601214,53.985726265805276
191,44.99644312589314,54.00324866495605
192,127.00932401415861,54.35670071308079
193,66.19553780399622,54.902456665110186
194,81.53515848969508,55.56517168072537
195,23.674007844598293,55.75637967749744
196,151.82946837347072,56.407436237385674
197,26.09666496088356,56.61871878016139
198,112.71185418342704,57.29585985059936
199,4.381422262686189,56.633772175012524
200,97.33516056210216,56.879331391113666
201,187.5453135499099,58.61009178209673
202,39.120155066847985,58.78747341559901
203,22.538893699969048,58.669003629377386
204,29.107319314428057,58.212878265568854
205,92.57711345243064,58.269424163474106
206,26.56833684754062,57.72878320322893
207,35.01867700909881,57.41087877123192
208,83.7506251148863,56.894101287707386
209,19.8917442116157,56.45198887323297
210,176.06510176557634,57.980112002827546
211,8.299774626704815,57.93323676900498
212,93.87246513008385,58.8350116779043
213,269.1720553381116,61.42501616619174
214,24.758854298870567,61.06307686680689
215,31.796344138993174,61.2678676428724
216,78.89409418020358,59.70865825461591
217,103.05029196288424,60.30619292703318
218,37.266671713357844,59.97567473362919
219,32.168305245843165,60.184164121070395
220,58.5108195845567,60.16032928175463
221,46.11165281865296,60.507395266593626
222,1.3866142981514304,59.61352457431415
223,57.3305447301833,57.22083671675153
224,3.595021350843034,56.68678810070219
225,69.25714359827637,57.20331123121784
226,31.64711052112743,57.19404392773457
227,32.12050686438728,56.01258841564552
228,70.44314158387472,55.74852427983792
229,37.29451024573284,55.90976497961941
230,70.95510338257579,55.24134012865387
231,93.95615025530299,55.802408032532625
232,170.63104614492792,57.040885883370386
233,60.53333117245744,57.408475757939655
234,11.834275275209386,57.39833664249814
235,302.1963751203613,57.790870214919664
236,16.274530769610568,57.890295938247135
237,115.15318720753216,57.25653681692749
238,58.46786802136291,57.25035203740128
239,12.518621925863954,57.06384464726555
240,39.738769066979486,57.43193793142571
241,19.08031542113819,56.48169864352686
242,37.58351310180958,56.27294655131439
243,96.57917547557987,56.72409487710542
244,3.561589635307169,56.72444494222962
245,92.85244582736605,57.38386796144941
246,96.83795183914786,58.08054611520316
247,43.47501545735453,57.73231006537278
248,163.78464602330027,58.831125377307245
249,6.481871834103194,57.27679709066272
250,30.53727951021798,57.39132696156897
251,10.34120620780977,56.960189873731935
252,172.28259571075222,58.42580828214401
253,185.90757628334623,60.21913442703857
254,45.736135256890734,59.750077899545055
255,1.5950547536867306,59.20130073016148
256,81.56422259542019,59.27603633950259
257,40.57837167407656,58.95857527548314
258,45.6863755070868,59.2249444554075
259,54.313563797981196,59.489212211657936
260,26.424753031421446,57.78077712237428
261,32.05624028353163,57.98434099319865
262,33.50674215653917,58.054546616982506
263,45.34559499756195,58.458530100049515
264,6.1152270758600995,58.50324195921903
265,13.902889832530008,58.29360462371649
266,211.38947286127785,60.22718844796128
267,41.82887535666486,60.42521425334515
268,65.25972446016908,60.31584625723265
269,23.43153360043167,60.061616729137384
